"site_year","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161"
"DOW 2021",6.68164583333333,7.37289583333333,5.7076875,3.72810416666667,2.5545625,3.22529166666667,1.76810416666667,2.31314583333333,4.985125,7.226,7.30985416666667,6.22108333333333,5.1318125,2.97366666666667,3.2565,4.88060416666667,5.25739583333333,8.77483333333333,8.13627083333333,9.75685416666667,8.13597916666667,8.62779166666667,6.53429166666667,6.98495833333333,7.8750625,6.5138125,6.76520833333333,5.50877083333333,4.8800625,8.80627083333333,12.2684791666667,11.755875,7.64429166666667,4.712375,5.00452083333333,6.91025,6.76495833333333,1.61039583333333,1.67375,2.54339583333333,5.49804166666667,3.70666666666667,2.33333333333333,1.50504166666667,2.79391666666667,4.3128125,5.89435416666667,7.0045625,7.06689583333333,7.4330625,7.72725,10.3845625,9.43347916666667,6.92145833333333,8.84520833333333,9.89220833333333,8.596125,8.33410416666667,8.94175,6.3885625,6.32527083333333,5.50814583333333,6.06339583333333,5.99008333333333,6.58654166666667,5.00591666666667,5.54016666666667,4.94275,4.93222916666667,6.1156875,5.78104166666667,9.5908125,10.6786666666667,10.9711041666667,9.39208333333333,8.33533333333333,8.78529166666667,9.914625,9.66354166666667,10.385375,10.8975625,10.3855208333333,9.2978125,7.68658333333333,7.66516666666667,8.0315,7.59229166666667,8.28304166666667,10.09275,11.0548958333333,11.8596875,12.6542291666667,14.0436875,13.396,14.2209375,12.8838333333333,13.3757708333333,13.4905208333333,14.0647916666667,14.2009791666667,15.1931041666667,15.4755,16.1444166666667,16.8023125
"DUN 2014",4.092625,2.43747916666667,2.52408333333333,3.27664583333333,3.33002083333333,3.89752083333333,5.63827083333333,7.58739583333333,4.66629166666667,4.6884375,7.41045833333333,3.75766666666667,3.63575,3.14452083333333,7.25229166666667,9.024625,10.8476875,10.9896666666667,10.1452916666667,9.46785416666667,11.1871875,6.775625,4.19577083333333,3.10827083333333,3.143625,2.78647916666667,6.13464583333333,6.99335416666667,5.373125,5.4395,5.32227083333333,5.58945833333333,7.72277083333333,6.66635416666667,6.15870833333333,5.5906875,6.5605625,7.9835625,10.389875,6.0973125,7.439875,11.3567083333333,9.4945625,6.80016666666667,10.3017083333333,9.356125,8.58791666666667,8.37047916666667,9.80360416666667,9.68291666666667,8.63375,8.0159375,10.2980416666667,10.940125,9.25785416666667,9.2486875,10.6376458333333,6.61264583333333,8.79345833333333,10.7386875,13.1790833333333,13.77075,7.41214583333333,5.5235625,6.973125,9.17802083333333,11.5369791666667,11.8629375,11.5277708333333,9.41583333333333,10.06575,11.3788958333333,8.71760416666667,10.3407916666667,8.36297916666667,9.60247916666667,9.72339583333333,12.5969791666667,13.7255,12.236625,13.5765625,13.0633125,12.5934583333333,14.2581041666667,10.6514791666667,9.65210416666667,10.8001458333333,10.0188125,11.298375,11.4281666666667,10.7142708333333,10.0248958333333,11.559125,13.11725,13.0982291666667,13.5234375,12.1700416666667,9.88352083333333,12.2377708333333,14.2754375,12.9144791666667,13.6329375,13.1563958333333,12.61825
"DUN 2015",4.15185416666667,5.79447916666667,3.9923125,1.78066666666667,1.47933333333333,4.47639583333333,8.3960625,8.28645833333333,10.6,7.05122916666667,3.54141666666667,4.71689583333333,1.28760416666667,2.84304166666667,4.75383333333333,3.87720833333333,2.59666666666667,4.190125,5.01335416666667,5.6341875,4.7080625,6.831125,6.1926875,7.62058333333333,7.3726875,2.3178125,2.903,3.32685416666667,4.4936875,5.61560416666667,4.40791666666667,3.59889583333333,3.5051875,3.67097916666667,4.97889583333333,5.06427083333333,8.43916666666667,10.3589791666667,9.87164583333333,10.3807083333333,9.02454166666667,9.48816666666667,9.34202083333333,6.83660416666667,5.64579166666667,6.5698125,12.4854791666667,9.32610416666667,7.09845833333333,7.6671875,7.06289583333333,6.6959375,7.10425,10.0444375,11.6640625,11.670625,11.3806041666667,6.91364583333333,4.4885,3.53345833333333,5.02664583333333,5.849,6.6559375,3.7905625,5.36116666666667,5.0970625,9.79129166666667,7.34089583333333,7.92222916666667,6.63214583333333,5.619375,9.14920833333333,8.71747916666667,11.3775,9.99075,10.2021875,8.80495833333333,8.46120833333333,9.10983333333333,8.88427083333333,8.04539583333333,8.32854166666667,10.8135833333333,11.4883958333333,12.649625,11.0420833333333,11.1110208333333,11.3103958333333,10.8464166666667,8.41827083333333,8.27516666666667,8.33127083333333,9.86833333333333,7.79052083333333,7.0605,8.55772916666667,10.0637291666667,8.17008333333333,11.215375,10.5726666666667,11.4463541666667,9.99239583333333,12.765625,14.9867083333333
"DUN 2017",1.86514583333333,0.4026875,1.17858333333333,3.15952083333333,1.82658333333333,3.11583333333333,3.75445833333333,4.06979166666667,2.88085416666667,5.33033333333333,5.73170833333333,4.438875,8.52952083333333,8.32814583333333,8.39977083333333,9.52272916666667,8.60645833333333,8.19383333333333,4.57125,4.89183333333333,7.11058333333333,5.43902083333333,3.09839583333333,1.7853125,4.58939583333333,4.31629166666667,6.93141666666667,7.00729166666667,7.15483333333333,6.32075,6.87420833333333,10.6899375,10.5361875,10.0991458333333,7.79033333333333,7.76475,8.98829166666667,9.39472916666667,9.337125,10.0950416666667,9.28872916666667,7.718625,8.28325,9.7400625,9.58829166666667,7.83854166666667,7.39279166666667,6.368375,6.34110416666667,5.77827083333333,4.67947916666667,10.0195625,11.8485625,10.9967708333333,7.16247916666667,8.03160416666667,5.25770833333333,4.56372916666667,5.9689375,9.641,7.77195833333333,8.15004166666667,9.15047916666667,9.63797916666667,10.1878958333333,11.2747916666667,10.0315,9.8031875,10.1100833333333,10.9363125,10.1502916666667,11.7107708333333,9.27960416666667,10.9779375,10.0681875,10.4486041666667,12.2925208333333,10.2902291666667,13.6248125,11.4923125,11.9363333333333,9.951875,9.06564583333333,8.88997916666667,10.7775833333333,10.5193958333333,15.6117291666667,18.3342083333333,18.9992916666667,16.433,16.056875,10.9830833333333,11.7033958333333,12.9613125,13.6345208333333,14.6215625,11.4739166666667,11.2267291666667,10.464125,10.196375,11.3960416666667,9.65,12.5320833333333,13.1795625
"DUN 2018",-0.152145833333333,-2.64685416666667,-2.09160416666667,-1.04829166666667,-0.2330625,-0.0903958333333334,0.552,0.7703125,1.60485416666667,1.70797916666667,2.000375,1.20958333333333,4.33622916666667,4.495875,4.41727083333333,4.41958333333333,4.24502083333333,2.25495833333333,0.154208333333333,-0.1494375,0.3995,1.1931875,4.78016666666667,7.65720833333333,5.63670833333333,3.62366666666667,3.16889583333333,3.26139583333333,4.38741666666667,3.52391666666667,1.30995833333333,1.9186875,2.66416666666667,1.559375,1.05610416666667,1.9631875,1.15497916666667,2.34252083333333,4.73364583333333,8.42370833333333,7.81191666666667,6.86879166666667,6.47727083333333,5.53510416666667,6.12939583333333,5.63966666666667,8.1714375,7.9066875,8.41725,10.4111875,11.4771041666667,13.0339166666667,10.4069375,10.0500416666667,10.0604583333333,10.1544583333333,9.625,7.691375,8.74716666666667,6.6005,6.07008333333333,6.7735625,6.074125,6.18183333333333,7.48052083333333,7.34291666666667,12.188875,12.7274583333333,14.5989791666667,13.8909166666667,12.06175,8.471875,8.89708333333333,9.1205,10.7662916666667,10.8826875,11.4630416666667,11.6938125,10.401625,10.1004166666667,11.1721666666667,13.0664166666667,13.3893125,14.5318125,11.7250416666667,11.2262916666667,11.5060625,14.0341458333333,15.2578541666667,14.7213333333333,15.5060416666667,14.4565833333333,16.4448958333333,15.5189791666667,17.0782708333333,17.0304583333333,16.2714791666667,13.4939583333333,13.3235625,12.9784166666667,13.3630833333333,12.8515,13.5915416666667,14.6326875
"DUN 2019",3.58720833333333,4.66535416666667,6.13979166666667,6.306875,6.00377083333333,4.9475625,1.79872916666667,3.137625,5.20910416666667,1.9766875,2.71966666666667,0.9408125,4.3200625,4.4249375,6.20239583333333,6.67295833333333,4.63408333333333,1.38060416666667,2.88714583333333,3.869625,7.17354166666667,11.4273333333333,12.3151458333333,8.679625,5.72108333333333,6.18135416666667,7.07,8.16733333333333,10.424625,9.75591666666667,9.42170833333333,7.1743125,3.07427083333333,3.995875,3.88104166666667,3.81839583333333,3.95404166666667,7.017375,3.2738125,6.422,6.46325,6.67241666666667,4.7363125,5.792125,5.07247916666667,4.9369375,5.7214375,6.1605,6.87160416666667,7.96845833333333,8.698875,12.0424166666667,14.01425,15.288625,12.9397708333333,10.3719375,9.3278125,9.8813125,8.57533333333333,8.0109375,9.82897916666667,9.463,10.5285833333333,10.6021875,8.46025,5.62729166666667,5.5015625,6.82945833333333,6.55766666666667,5.1778125,4.46675,5.6168125,5.74241666666667,6.808375,8.1444375,12.1566458333333,13.1053958333333,14.067375,11.1552916666667,11.1851458333333,9.71435416666667,10.6858958333333,10.9261041666667,10.1425208333333,9.2011875,12.0120208333333,12.2310833333333,9.56783333333333,10.445625,9.06658333333333,8.60633333333333,7.33089583333333,9.06647916666667,10.2780416666667,11.8659583333333,12.8685833333333,12.5971041666667,11.6780208333333,9.99654166666667,11.4274375,10.2776458333333,10.5500416666667,11.5943125,10.184
"DUN 2020",1.457875,1.80385416666667,2.4115625,3.69983333333333,3.21777083333333,3.74129166666667,2.00220833333333,1.49947916666667,1.45770833333333,6.14795833333333,6.86077083333333,3.5526875,5.960625,4.05570833333333,3.22829166666667,3.84641666666667,4.6736875,6.52585416666667,4.19089583333333,6.860875,4.5791875,3.678125,2.2950625,4.55827083333333,3.95016666666667,5.65635416666667,9.42377083333333,10.0307083333333,7.0496875,6.3170625,3.44841666666667,4.43229166666667,7.51985416666667,6.79777083333333,7.969625,6.94454166666667,4.054875,7.1640625,9.69435416666667,10.4692083333333,7.86316666666667,9.75677083333333,6.31708333333333,10.4055833333333,12.392375,8.262375,6.13827083333333,6.6479375,10.2262916666667,7.39475,6.78764583333333,7.63433333333333,8.33458333333333,9.3179375,8.24933333333333,9.47272916666667,9.389375,9.50364583333333,10.8860416666667,8.95220833333333,6.52570833333333,6.07533333333333,5.34275,7.41566666666667,7.87558333333333,9.22410416666667,9.0578125,7.9486875,8.50189583333333,10.0890208333333,10.3304166666667,13.3641458333333,11.6917916666667,6.22272916666667,6.29502083333333,7.25822916666667,4.63052083333333,8.20858333333333,9.23489583333333,11.0547916666667,12.632875,13.4793541666667,13.5313333333333,16.0373333333333,11.9005,10.9925416666667,10.4066666666667,12.8522708333333,12.5272291666667,13.7399375,12.8204375,15.9634583333333,17.3831458333333,14.6487708333333,14.387125,14.6256875,13.3433958333333,10.2497708333333,8.964,7.6456875,11.6188125,11.3057708333333,9.41227083333333,11.1069791666667
"DUN 2021",6.28958333333333,6.562,5.28516666666667,4.15495833333333,2.354125,2.940375,1.36895833333333,0.991083333333334,4.34279166666667,6.0385,6.331875,5.30629166666667,5.578375,3.61054166666667,3.54745833333333,5.159625,5.87120833333333,7.85866666666667,7.54420833333333,10.3465833333333,8.33925,7.628,6.47783333333333,6.45591666666667,8.27808333333333,6.05945833333333,7.06429166666667,5.49458333333333,4.11233333333333,8.46579166666667,13.5245,12.4590416666667,7.81745833333333,4.824625,4.090375,6.22416666666667,6.51958333333333,1.11729166666667,1.09670833333333,2.60479166666667,5.09520833333333,2.64679166666667,0.886625,0.383458333333333,1.723375,3.08416666666667,4.5915,5.86870833333333,5.78470833333333,6.161375,6.14316666666667,9.28025,7.65,5.178875,7.017625,8.12775,7.10520833333333,7.522625,7.23104166666667,6.87616666666667,6.22708333333333,5.264,5.18041666666667,4.86670833333333,6.059375,3.77779166666667,5.70379166666667,4.74079166666667,4.17525,4.42641666666667,4.46875,8.361125,9.46995833333333,9.95070833333333,8.42441666666667,7.94329166666667,8.65429166666667,9.302125,8.96666666666667,8.80083333333333,8.131125,7.98475,7.81791666666667,7.190125,7.14775,7.0015,6.56220833333333,8.27779166666667,9.699375,9.55191666666667,11.0781666666667,13.31475,14.6094583333333,12.123875,13.96175,12.4788333333333,13.190125,13.1897916666667,13.4809166666667,13.8375416666667,13.8994166666667,14.6935833333333,15.4879166666667,16.866125
"EDI 2015",4.34727083333333,7.17547916666667,4.2755,2.19916666666667,2.2788125,4.51833333333333,8.47191666666667,8.70575,10.0215416666667,7.29920833333333,5.58270833333333,5.48227083333333,3.3289375,5.08210416666667,5.16766666666667,4.57745833333333,3.864875,5.36647916666667,4.070375,6.88235416666667,6.85166666666667,8.85160416666667,5.40127083333333,7.7793125,7.98572916666667,5.00389583333333,4.50766666666667,5.27597916666667,5.90358333333333,7.56391666666667,5.43785416666667,4.6359375,4.37089583333333,5.10075,5.03210416666667,6.41645833333333,9.16827083333333,10.9393541666667,10.0985833333333,10.4568125,8.73804166666667,11.28675,11.6286041666667,7.63472916666667,6.0740625,8.20325,11.8943541666667,9.56166666666667,7.19075,7.76314583333333,8.44114583333333,7.0873125,9.869375,10.8099583333333,11.3302708333333,13.0804375,11.4681041666667,8.98564583333333,6.048125,4.49141666666667,5.64408333333333,5.93697916666667,7.37304166666667,6.16045833333333,5.350125,6.85266666666667,10.96575,8.06064583333333,8.432375,7.9513125,7.58316666666667,9.37766666666667,11.2544166666667,12.7303125,10.8760208333333,10.490875,8.61241666666667,9.83877083333333,9.77960416666667,9.787375,8.597,9.94104166666667,12.1212291666667,11.1867708333333,13.616125,12.9327708333333,11.6968958333333,12.5628125,11.6978541666667,9.29427083333333,9.40991666666667,8.6190625,10.79275,8.77829166666667,8.58714583333333,9.33966666666667,11.5870833333333,11.55575,12.39775,10.6466875,12.1974791666667,11.2215,13.3187291666667,15.76575
"EDI 2016",1.69770833333333,1.33341666666667,3.05827083333333,6.94047916666667,3.408875,3.7879375,4.8176875,4.34427083333333,1.91747916666667,2.3761875,4.8419375,4.6185625,3.56916666666667,5.47883333333333,8.5233125,8.83677083333333,6.78314583333333,5.00727083333333,5.99566666666667,5.22566666666667,5.42704166666667,7.28658333333333,7.24439583333333,8.3923125,8.48933333333333,7.616625,7.37991666666667,8.32025,9.0120625,6.44508333333333,5.65154166666667,5.489125,4.98522916666667,6.41185416666667,7.02947916666667,8.518,8.08947916666667,7.022,7.6893125,6.91583333333333,7.6354375,7.462,7.0590625,6.82197916666667,6.573625,6.52670833333333,6.262625,7.34404166666667,4.87914583333333,4.91229166666667,6.2163125,8.864125,9.201125,10.0374166666667,9.76916666666667,8.01964583333333,5.93604166666667,8.23860416666667,6.05304166666667,5.135125,5.566,4.12791666666667,4.41329166666667,6.64766666666667,10.2901041666667,9.64402083333333,8.33077083333333,10.2655208333333,11.2335833333333,10.9445208333333,9.8585625,10.4732291666667,11.6682083333333,12.1160208333333,12.4870833333333,11.9778333333333,8.43985416666667,8.64995833333333,9.9988125,10.647125,11.1759375,11.9993333333333,9.760875,10.9867916666667,12.4207916666667,11.9298958333333,11.49075,10.4855416666667,9.4458125,9.45127083333333,9.35072916666667,10.6006875,10.6840208333333,11.63575,12.8406458333333,12.7443958333333,11.4855625,12.4607708333333,12.5592291666667,11.2052916666667,11.6779375,13.4345833333333,12.3295625,12.3320625
"EDI 2017",3.19933333333333,1.88914583333333,2.20952083333333,3.210625,3.00070833333333,5.14764583333333,4.60404166666667,5.07927083333333,5.0306875,7.22389583333333,7.42877083333333,6.61664583333333,10.0049375,9.23595833333333,9.2851875,10.2971875,9.64283333333333,8.6521875,7.363625,8.40972916666667,9.45122916666667,6.0160625,3.09239583333333,2.81489583333333,5.88810416666667,5.33075,7.915875,6.92270833333333,6.94002083333333,7.49052083333333,9.22304166666667,12.0667708333333,11.9650625,10.7485,9.1269375,8.962625,10.1170416666667,9.76847916666667,9.78754166666667,10.1549166666667,10.87325,9.97660416666667,9.10658333333333,9.59775,10.0399791666667,8.7720625,8.71122916666667,7.71989583333333,7.07783333333333,7.48883333333333,5.87375,10.3385,12.8953333333333,12.1265625,8.82691666666667,9.37514583333333,7.4279375,5.2581875,6.2209375,9.9964375,8.61679166666667,9.9108125,10.7394166666667,9.99839583333333,9.77391666666667,10.3086458333333,9.7073125,9.92370833333333,9.93408333333333,11.0318958333333,8.90660416666667,11.0405,10.3387083333333,9.83191666666667,10.0805625,11.0413541666667,13.5162083333333,12.335625,14.3003333333333,12.7737708333333,12.84975,11.2461041666667,10.1461666666667,11.4534166666667,12.1660208333333,12.041875,15.84975,17.891375,18.997375,16.4080625,16.2722083333333,11.8831875,13.28825,13.1376666666667,14.9618958333333,14.5208125,13.1416875,12.7673125,11.6429583333333,10.5925208333333,11.6724791666667,11.478625,13.2269375,14.1960208333333
"EDI 2018",0.538791666666667,-1.94295833333333,-0.822375,0.479708333333333,0.851291666666667,1.52104166666667,2.61633333333333,2.66610416666667,2.66054166666667,2.92045833333333,3.66366666666667,3.89297916666667,5.82527083333333,5.183625,5.2043125,4.979875,5.32733333333333,3.98185416666667,1.35941666666667,1.07764583333333,3.00835416666667,3.07833333333333,6.21295833333333,8.02102083333333,7.89529166666667,6.44441666666667,5.99289583333333,4.64372916666667,5.96625,5.00525,3.51047916666667,3.39066666666667,3.129125,3.13416666666667,2.38360416666667,2.85570833333333,1.7201875,4.49685416666667,7.0536875,8.73547916666667,9.12839583333333,8.208875,5.37966666666667,5.80722916666667,5.92860416666667,5.76914583333333,9.52997916666667,9.40766666666667,10.7492291666667,12.3526041666667,13.3176041666667,15.0825833333333,12.6981458333333,11.960875,11.2733541666667,10.4596666666667,10.5034791666667,9.31002083333333,9.05125,8.630125,8.3055625,8.03977083333333,7.9011875,8.31077083333333,8.878,8.958625,12.611125,13.81825,15.172125,15.2564166666667,13.4037708333333,10.3067083333333,10.5089375,10.6941666666667,11.059875,11.4962708333333,12.2918958333333,13.272375,10.5011041666667,10.9893541666667,12.3256875,14.4232916666667,14.6448958333333,15.3002708333333,10.9349166666667,10.21275,9.78689583333333,12.3860625,12.4454375,10.3409166666667,13.2659583333333,12.067125,13.0969583333333,13.53425,15.2237708333333,15.8502291666667,14.1335208333333,12.2840625,12.5421666666667,12.7809166666667,13.2535625,12.804625,12.7042291666667,14.0884583333333
"EDI 2019",6.317625,5.29525,6.527125,7.17425,6.422625,5.107125,3.582875,5.71279166666667,5.08654166666667,3.16504166666667,4.0005,1.78666666666667,4.12566666666667,5.16995833333333,6.75675,6.819375,5.83825,2.49675,3.91675,5.00258333333333,8.322375,11.2858333333333,11.640875,9.032125,6.50625,6.21395833333333,6.77745833333333,8.218,9.32433333333333,9.13633333333333,8.94854166666667,8.25975,4.64770833333333,5.23254166666667,4.83591666666667,3.91708333333333,4.29304166666667,7.13245833333333,5.525,6.151375,6.17225,6.17220833333333,4.313375,6.27608333333333,6.276375,5.148625,5.37858333333333,6.77733333333333,7.696125,7.34125,8.3015,10.1379583333333,13.851625,14.97825,13.5389583333333,9.88795833333333,8.948625,9.699875,8.92770833333333,8.71895833333333,9.3035,8.218,9.09475,10.3680416666667,8.00920833333333,6.735875,5.98408333333333,7.00725,6.50625,6.31829166666667,6.234875,6.33925,6.652375,6.861,7.92566666666667,11.07675,12.9964166666667,12.9758333333333,11.8285833333333,11.1399583333333,9.825375,10.7019166666667,11.2444166666667,10.7645,9.30329166666667,10.4094166666667,11.744875,10.639,12.0790416666667,9.90883333333333,8.84425,8.489375,10.6809166666667,11.4946666666667,12.1415833333333,13.3725,11.66175,11.453125,10.1802083333333,10.9522916666667,10.3468333333333,10.2636666666667,10.9104583333333,10.8269166666667
"EDI 2020",3.057375,3.298625,4.56514583333333,4.0835625,3.60183333333333,5.3385,3.8525,3.48608333333333,3.83197916666667,7.68177083333333,7.3576875,6.4585625,7.43145833333333,5.49604166666667,4.02058333333333,4.80522916666667,6.86629166666667,8.01677083333333,6.76172916666667,7.83933333333333,5.47497916666667,6.25872916666667,5.442375,5.69489583333333,5.14914583333333,6.71939583333333,9.9195,9.85735416666667,7.59877083333333,6.57395833333333,5.8410625,6.0500625,7.02295833333333,8.47679166666667,8.64429166666667,8.12125,6.17585416666667,8.00629166666667,10.9224375,11.3409166666667,10.4509791666667,11.7361458333333,8.2575625,9.42833333333333,12.4793541666667,10.1178541666667,6.67775,8.63185416666667,10.5975208333333,7.87066666666667,7.95447916666667,7.43129166666667,7.9325625,8.77952083333333,9.323625,9.81497916666667,9.61658333333333,9.2183125,9.5643125,10.25375,8.50795833333333,8.5188125,8.02770833333333,8.02754166666667,9.47004166666667,10.80775,10.2857291666667,9.28225,8.72764583333333,10.2114166666667,12.0293125,14.0256458333333,13.878625,6.5845,7.40995833333333,8.21514583333333,6.55270833333333,8.89433333333333,10.2433958333333,11.2156666666667,11.7697291666667,12.1145833333333,13.9109791666667,15.7901041666667,13.5139791666667,13.3262708333333,10.7875416666667,12.8770208333333,13.3777291666667,14.2555208333333,12.678375,16.0920833333333,16.8545833333333,15.3099791666667,13.2531041666667,14.7248958333333,14.9234375,10.5889583333333,9.88872916666667,8.96858333333333,11.132125,11.5711875,10.588875,11.4040208333333
"EDI 2021",8.2669375,8.20429166666667,5.67239583333333,3.77791666666667,3.28585416666667,4.03966666666667,2.58410416666667,3.81947916666667,6.19545833333333,7.974375,7.85910416666667,7.34652083333333,6.04904166666667,4.2384375,4.9084375,5.88179166666667,6.63491666666667,10.3681875,9.01960416666667,10.4404583333333,8.15147916666667,9.30197916666667,7.4193125,8.45520833333333,8.51804166666667,7.77533333333333,8.2774375,6.17460416666667,6.4675,10.2954375,13.6186041666667,12.3855,7.63935416666667,5.51527083333333,5.78654166666667,7.98329166666667,6.91716666666667,2.85579166666667,2.7095,3.79852083333333,6.81270833333333,4.36358333333333,2.71964583333333,2.635875,3.74533333333333,5.2633125,6.2573125,6.92729166666667,7.33472916666667,7.87885416666667,8.63277083333333,10.7023958333333,9.04070833333333,7.043,9.63510416666667,9.57316666666667,8.52841666666667,8.172625,9.208125,6.9700625,6.384,5.78747916666667,6.78147916666667,6.71872916666667,7.15783333333333,5.59922916666667,5.63060416666667,5.1906875,4.9920625,6.477875,6.04927083333333,10.6401875,10.6301666666667,11.2046041666667,9.2083125,7.98483333333333,8.91552083333333,9.62645833333333,9.82502083333333,10.3161666666667,10.4310208333333,10.2012708333333,9.36525,8.06841666666667,8.2145,8.63289583333333,7.75466666666667,8.3926875,9.69960416666667,10.4941458333333,10.5150625,10.515125,10.6719791666667,11.6333125,13.50325,11.288625,12.20825,13.0960625,14.0671041666667,14.0779583333333,14.63125,15.2997083333333,16.6152708333333,17.3146041666667
"FOF 2014",4.98983333333333,3.94791666666667,4.310875,4.781,4.36833333333333,5.49616666666667,6.692,8.64991666666667,5.692,6.72045833333333,7.446625,5.05758333333333,5.28175,5.61579166666667,7.90329166666667,8.43583333333333,9.19275,9.60245833333333,9.38845833333333,8.35495833333333,10.36175,7.05733333333333,5.34229166666667,4.24041666666667,4.13320833333333,4.35183333333333,7.313375,5.90345833333333,5.5435,5.734,5.84108333333333,5.948125,6.31891666666667,6.3555,6.05525,6.30320833333333,6.92466666666667,9.07245833333333,11.2435833333333,7.4675,7.83016666666667,9.94941666666667,9.5345,7.49333333333333,9.237,7.79645833333333,8.21604166666667,8.860125,10.2492083333333,9.40916666666667,7.62829166666667,9.00383333333333,7.92345833333333,10.095,8.783,10.5782083333333,10.823375,8.37854166666667,9.67025,9.83466666666667,10.4216666666667,12.3544583333333,8.360375,6.19083333333333,7.60566666666667,8.72279166666667,10.886125,11.5880833333333,11.7107083333333,9.198,10.8808333333333,11.0583333333333,9.44854166666667,10.4789166666667,9.17966666666667,9.47925,11.0266666666667,13.5703333333333,14.5768333333333,13.3619583333333,13.94325,13.734625,11.945375,13.505125,9.92870833333333,9.29175,10.2600416666667,10.2834583333333,11.9115,12.2530416666667,11.04275,10.442625,11.4756666666667,13.0379583333333,13.8885833333333,13.5445,13.0045,11.3795,12.162,13.2103333333333,12.7175,13.5077916666667,12.840125,12.9966666666667
"FOF 2015",4.44175,7.010625,4.45904166666667,2.45272916666667,2.26439583333333,4.941875,8.45170833333333,8.54360416666667,10.59425,7.56441666666667,5.67904166666667,5.86510416666667,4.23770833333333,5.31377083333333,5.26525,4.48125,3.75633333333333,5.20839583333333,4.52727083333333,6.94208333333333,7.23939583333333,8.73783333333333,5.53822916666667,7.48975,8.0814375,4.63070833333333,4.8069375,5.35122916666667,5.82441666666667,7.37839583333333,5.36870833333333,4.51902083333333,4.32289583333333,5.00997916666667,5.499125,6.225,9.52470833333333,10.8677083333333,10.640625,10.4352708333333,9.45308333333333,11.6209375,11.4126041666667,7.6011875,6.13222916666667,7.723375,11.3766041666667,9.92339583333333,7.3420625,8.0495625,8.775375,6.87139583333333,9.8095,11.0719791666667,11.7704375,13.2266458333333,11.15,8.49802083333333,5.71564583333333,4.21677083333333,5.34252083333333,6.05522916666667,7.60120833333333,6.09933333333333,6.08960416666667,6.62510416666667,10.8646458333333,8.20608333333333,8.90535416666667,7.76735416666667,7.88602083333333,9.7365,10.6669791666667,12.8771875,10.3131666666667,10.3087083333333,8.6080625,9.46983333333333,9.40252083333333,9.5069375,8.5769375,10.0898125,11.7563541666667,10.8723333333333,13.2024791666667,12.6817291666667,11.4532291666667,12.3283541666667,11.9404791666667,8.8925,9.23139583333333,9.76672916666667,10.3593541666667,8.21775,8.224375,8.9703125,11.2270416666667,11.4031875,12.4038333333333,10.5773541666667,11.9815,10.6029166666667,13.1700208333333,15.5422916666667
"FOF 2016",2.61989583333333,2.91614583333333,3.4754375,7.29854166666667,3.62620833333333,4.24914583333333,5.1449375,4.45083333333333,1.84589583333333,3.36183333333333,4.617,4.7390625,4.31785416666667,5.64327083333333,8.67214583333333,8.93995833333333,8.38016666666667,5.1225625,5.67133333333333,4.81002083333333,5.064,7.5206875,7.94489583333333,8.19445833333333,8.70722916666667,7.52785416666667,6.85135416666667,8.0096875,8.8108125,6.23104166666667,6.16779166666667,5.42202083333333,5.451375,6.92139583333333,7.0421875,8.88920833333333,7.67164583333333,6.92358333333333,7.61654166666667,6.65675,7.50764583333333,7.63708333333333,7.3530625,7.07566666666667,6.759875,6.48389583333333,6.37791666666667,7.15739583333333,4.96695833333333,4.54729166666667,6.15127083333333,9.141375,9.59866666666667,10.2985625,9.59539583333333,7.13770833333333,6.14904166666667,8.12570833333333,6.05314583333333,4.74935416666667,4.71345833333333,3.33397916666667,4.16147916666667,7.17285416666667,10.2077291666667,10.2238958333333,8.75002083333333,9.73772916666667,11.7383958333333,11.2872708333333,9.46716666666667,12.3287916666667,13.3306041666667,13.8611666666667,13.4612083333333,12.6937708333333,7.89541666666667,8.7336875,10.2149375,11.4720208333333,11.0362708333333,12.2509375,9.50133333333333,11.4341875,12.62075,12.5396666666667,12.0100208333333,10.170625,9.3638125,9.92366666666667,9.639875,11.2253958333333,11.3295833333333,11.6796875,12.889625,12.1308958333333,10.9607916666667,12.3158958333333,11.8239791666667,11.6510625,12.445125,13.6227708333333,12.5345833333333,12.8517083333333
